Wall time,Step,Value
1758728811.9957159,10021120,1.0
1758728812.039565,10021504,22.0
1758728816.0818288,10030720,16.0
1758728831.394736,10086208,58.0
1758728840.3825223,10111360,32.0
1758728840.9335332,10115904,10.0
1758728850.8849697,10148480,60.0
1758728860.277404,10178880,52.0
1758728860.617604,10181888,57.0
1758728879.9201212,10248704,22.0
1758728880.371611,10252736,42.0
1758728884.4263153,10262720,67.0
1758728899.0281932,10312768,50.0
1758728913.6078584,10363072,33.0
1758728928.8459167,10417152,5.0
1758728932.9504545,10426048,29.0
1758728933.7203815,10432896,31.0
1758728934.0823345,10435648,16.0
1758728937.5424705,10440128,12.0
1758728937.7399526,10441664,53.0
1758728937.9680164,10443584,42.0
1758728938.7625625,10450240,6.0
1758728948.5714285,10482688,20.0
1758729408.2365527,10510528,55.0
1758729409.1734478,10518464,8.0
1758729413.7396252,10533440,7.0
1758729418.461625,10548416,4.0
1758729437.595621,10610496,72.0
1758729447.2761703,10643008,14.0
1758729451.2117732,10650624,18.0
1758729456.429909,10668288,61.0
1758729457.3358383,10675328,74.0
1758729461.9391925,10688320,24.0
1758729467.7455223,10710784,14.0
1758729476.7074964,10736704,18.0
1758729482.4130638,10760832,56.0
1758729496.2825499,10803392,59.0
1758729501.071435,10819264,21.0
1758729505.3680341,10831104,3.0
1758729510.7947628,10852864,14.0
1758729525.3822582,10901888,7.0
1758729530.6197076,10921152,13.0
1758730018.5018406,11045696,46.0
1758730028.2509108,11078720,69.0
1758730029.0068889,11085312,12.0
1758730032.7706463,11092480,57.0
1758730038.0727723,11113408,34.0
1758730038.5268295,11117440,13.0
1758730042.7773547,11129344,50.0
1758730058.2846782,11188480,24.0
1758730058.3858607,11189376,19.0
1758730058.4583716,11190016,43.0
1758730061.791113,11193536,47.0
1758730062.3785505,11198720,23.0
1758730066.222271,11206720,64.0
1758730071.626128,11228416,4.0
1758730081.1924179,11261504,52.0
1758730081.8175232,11267008,4.0
1758730086.0668862,11278656,6.0
1758730091.6578648,11302272,53.0
1758730095.5074105,11310400,6.0
